Latitude,Longitude,Limiting_Magnitude
-31.3955,-57.9553,1
-31.3817,-57.9573,3
-31.3855,-57.9601,3
-29.7561,-57.074,6
-34.7982,-56.1161,2
-34.8834,-56.1738,1
-31.5372,-68.525,2
38.3263,-94.4691,5
-34.7897,-56.1339,4
-34.8478,-56.2838,3
-34.8904,-56.1713,2
-34.892,-56.1685,1
44.1275,15.243,1
-34.8933,-56.1661,1
43.6019,-116.259,1
-34.86,-56.1447,1
-34.7578,-56.112,1
-34.8221,-56.1469,1
-34.8905,-56.1711,3
-34.8356,-56.1531,2
-34.7897,-56.134,3
-34.8608,-56.176,2
-34.8528,-56.1698,2
-34.8948,-56.1781,1
-34.8918,-56.17,2
-34.8608,-56.176,2
-34.7983,-56.0844,3
-34.8222,-56.1467,1
-31.3855,-57.9601,2
-34.7897,-56.134,4
-34.8475,-56.2842,3
-34.8529,-56.1696,2
33.3261,-111.751,4
-34.822,-56.1469,1
41.5185,-72.0806,3
-34.8948,-56.1782,1
-34.8608,-56.176,2
-34.8221,-56.147,1
-34.822,-56.1469,2
39.1792,-81.384,4
48.7295,9.60722,6
-34.8984,-56.1537,1
-34.8268,-56.1617,1
40.4529,49.7333,4
43.5209,24.4645,5
44.0548,-121.327,2
-34.8576,-56.1432,2
45.6532,-123.165,4
-34.8812,-56.0547,3
-34.8812,-56.0548,2
30.4216,-91.1674,2
38.8878,-119.82,5
40.8057,-106.972,6
44.0548,-121.327,3
44.0548,-121.327,2
35.016,135.74,3
-31.388,-57.9098,3
41.9784,-111.629,5
45.6532,-123.165,3
44.0548,-121.327,2
-34.2015,-53.8595,3
-31.7807,-70.9682,2
-31.7399,-70.9187,2
30.1919,-98.0924,5
30.217,-98.0867,5
30.1984,-98.0824,5
45.6536,-123.163,3
41.5666,-72.0897,2
-30.9033,-55.5407,5
-19.539,-42.6502,3
-34.9033,-56.1759,4
44.0548,-121.327,2
40.4621,-109.236,7
36.8322,-121.382,5
45.6532,-123.165,1
44.0548,-121.327,3
-34.8362,-55.9685,7
-34.7085,-56.0565,3
-31.7827,-70.9623,3
-34.8181,-56.205,4
48.5113,-120.175,6
-31.7825,-70.9607,3
-34.8687,-56.1721,2
-34.9134,-56.1647,2
-34.8785,-56.1888,2
-34.8796,-56.188,2
44.0548,-121.327,3
43.4805,6.7297,7
34.5337,131.839,6
40.9495,-3.63017,6
40.9495,-3.63017,6
43.1606,-0.469295,6
35.7537,-98.5192,6
52.5076,1.1033,6
52.397,13.0486,5
52.397,13.0486,4
35.2808,116.85,4
38.6093,-90.3596,4
39.7764,-105.116,6
24.6504,-81.3083,6
38.5102,-1.70555,3
24.6802,115.485,6
52.3972,13.0485,5
51.0877,9.54174,6
40.4115,-3.70712,2
56.6551,16.5143,6
50.9295,7.0587,6
49.987,8.65804,4
52.6485,-1.15793,3
56.8814,16.7191,6
57.0561,16.9749,7
57.2989,17.0215,7
57.3492,17.0347,7
56.8145,16.6066,6
56.801,16.5895,6
56.768,16.5652,6
56.7255,16.5376,6
56.7104,16.5298,6
56.6966,16.3349,4
56.7088,16.2869,6
56.7198,16.3058,6
56.8331,16.6548,6
56.8209,16.7044,6
56.8205,16.7523,6
28.9556,-13.7701,6
56.781,16.2926,6
56.8656,16.1477,6
56.8855,16.0861,6
56.8719,16.0865,6
43.278,-75.4314,4
43.4043,-75.3623,6
-33.8813,18.6794,6
60.7198,-135.065,4
52.3972,13.0485,5
43.3331,-0.1675,5
43.1556,5.8962,5
56.389,16.426,7
56.5235,16.4055,6
44.0489,-122.876,6
44.0894,-122.726,6
44.0972,-122.705,6
56.8725,16.7313,6
57.0242,16.8596,7
57.0414,16.871,7
57.0414,16.871,7
57.0673,16.8919,7
57.0807,16.9184,7
57.108,16.9456,7
57.2067,17.0451,6
57.2852,17.0206,7
18.3123,-65.3114,5
51.2314,7.1966,6
41.1515,-8.555,6
56.6205,16.6171,6
56.7107,16.6985,7
56.7193,16.5541,6
56.7137,16.7086,6
50.2738,9.4215,6
41.1515,-8.555,5
54.3408,10.0778,4
45.2912,13.7506,6
50.7528,7.04077,6
56.6522,16.517,6
56.6415,16.5794,6
56.5895,16.6302,7
50.989,9.20677,6
53.714,11.373,6
56.6554,16.5145,6
56.5755,16.6182,7
56.5588,16.6211,7
35.5452,-97.3012,5
41.9019,-87.7042,2
-43.5107,172.564,5
56.6554,16.5145,6
56.494,16.4348,7
40.8567,-74.4421,4
60.2497,23.7418,4
39.6336,27.8817,6
56.659,16.507,6
56.527,16.425,6
56.3992,16.5484,7
56.3883,16.5433,7
56.365,16.5362,7
56.3064,16.5064,7
56.2887,16.4814,7
56.2926,16.4839,7
52.6303,5.1565,6
39.6685,27.8915,6
39.6685,27.8915,6
39.6685,27.8914,6
56.647,16.2465,6
56.6593,16.2589,6
49.6518,-96.8462,6
34.9853,33.6554,6
56.7831,16.6512,7
56.8158,16.7336,7
57.0717,16.8793,7
41.3196,-88.9935,6
41.3192,-88.9936,2
42.1333,-87.9019,6
56.3903,16.4268,7
35.5749,-78.6127,6
23.1736,113.327,6
36.054,-112.136,6
40.2083,-76.9954,5
52.3784,4.90912,5
51.0153,9.19961,6
35.8395,-80.0511,2
35.7531,-78.958,6
35.7532,-78.9581,5
35.7532,-78.9581,6
35.5454,-105.863,6
48.7295,9.60727,6
43.1861,-0.0321307,6
38.4497,-109.439,6
38.4497,-109.439,6
19.1475,-96.1221,6
24.176,102.409,6
24.176,102.409,6
28.6682,-17.9032,7
39.471,-105.094,4
39.2649,-77.1894,5
32.7095,-117.203,4
48.6852,9.82005,6
-43.9971,170.461,6
48.7295,9.60722,6
48.7295,9.60722,6
48.7295,9.60722,6
43.7435,6.89901,6
46.7707,13.6467,6
43.7762,0.91356,6
48.7295,9.60725,6
35.3087,25.5213,6
48.7295,9.60722,6
52.2861,5.5297,6
47.9104,10.5658,6
39.2649,-77.1888,5
43.7762,0.91373,6
42.8966,0.0654,5
34.58,-78.5537,6
48.4376,-123.339,5
40.9567,-3.62194,6
38.9999,-84.1423,5
40.3763,-87.9536,6
40.3763,-87.9536,6
40.3763,-87.9532,6
53.9706,9.6133,6
53.9706,9.6133,6
46.0058,-74.7675,6
52.3972,13.0485,5
36.5153,-79.4683,4
53.9706,9.6132,6
42.5475,12.4163,6
48.7295,9.60723,6
48.7295,9.60721,6
-34.8181,-56.205,2
-26.7502,152.241,7
-26.7503,152.241,7
-26.7503,152.241,7
-26.7503,152.241,7
-26.7503,152.241,7
-31.7825,-70.9607,4
-34.7534,-56.0724,2
-34.8181,-56.205,2
-34.7545,-56.0759,2
6.95178,81.0218,6
-31.7825,-70.9607,3
45.6642,-123.165,3
48.831,-3.2731,6
-34.7597,-56.0369,4
35.5454,-121.069,5
43.7601,142.312,1
44.0548,-121.327,3
39.9428,-75.1518,2
39.9428,-75.1518,2
44.325,3.6857,6
-34.1036,-55.6515,5
32.5877,-97.0679,2
32.574,-97.0496,4
32.8208,-97.274,3
-35.2341,149.065,6
44.0548,-121.327,3
32.5877,-97.0679,2
52.6632,13.2841,5
50.9805,5.62984,6
40.2654,-76.7083,3
38.5393,-121.504,4
36.8252,30.3355,7
52.6304,13.3186,5
52.0834,9.49996,6
33.8675,-98.5002,6
38.1519,-78.5311,6
47.1214,-122.875,4
47.4965,-117.574,3
45.6532,-123.165,3
36.0461,137.702,6
36.1312,137.718,6
36.1528,137.749,6
33.5158,133.516,4
43.1557,5.89617,5
42.6481,11.9737,5
41.8918,12.4697,2
54.0106,-1.4602,3
39.2649,-77.1889,6
33.8676,-98.5001,3
44.0548,-121.327,4
38.0591,-120.268,5
44.0548,-121.327,4
34.4718,132.824,5
33.5362,133.528,4
48.7295,9.60722,6
41.8591,-71.1229,4
32.4335,-97.1025,3
32.5846,-97.075,2
32.5588,-97.0643,3
33.2,-117.243,4
38.8878,-119.82,5
44.0548,-121.327,4
39.4808,-77.203,5
-19.5359,-42.6449,4
-31.7807,-70.9683,2
38.8676,-99.3337,3
37.7245,-95.4876,5
33.1261,-117.221,4
44.0548,-121.327,4
33.1536,-117.196,3
45.6532,-123.165,4
-19.5426,-42.6296,4
33.2,-117.243,3
35.1863,-111.655,3
35.579,-120.858,6
35.543,-120.739,6
35.5847,139.666,1
36.3188,137.991,5
36.3438,137.953,5
38.8628,-99.3353,2
40.2654,-76.7083,4
40.2654,-76.7083,4
40.2654,-76.7083,4
37.6802,-97.3906,1
44.5004,-89.54,4
34.1685,-118.276,3
-19.5225,-42.6227,4
44.0874,-71.2049,4
30.2779,-98.4217,4
34.2112,-118.584,2
42.2756,23.5373,3
44.1147,-69.366,6
38.4579,-99.8944,5
32.7336,-117.1,3
32.5749,-97.049,4
40.5938,139.875,6
36.1437,137.972,4
47.6104,20.7283,5
36.1146,137.948,3
36.0627,138.016,5
22.185,82.4106,6
38.3343,-97.8121,5
39.7201,-106.401,7
45.9199,-88.9785,6
-34.8802,-56.1468,2
4.75327,-74.0374,2
36.181,137.861,5
36.1836,137.804,5
36.1194,137.616,6
32.5632,-97.1417,1
32.588,-97.068,2
44.0548,-121.327,4
48.4375,-123.339,5
32.5712,-97.0802,3
34.1213,-118.324,3
48.6852,9.82023,6
43.0599,-0.453836,6
43.127,-0.442787,6
43.1596,-0.42622,6
20.0255,-100.443,1
40.2654,-76.7083,4
35.7823,-78.666,1
32.5549,-97.0717,2
33.415,-111.55,2
36.5149,-79.4661,3
44.0548,-121.327,4
48.949,11.2174,5
46.5988,-120.429,6
48.4376,-123.339,5
35.7373,139.743,2
39.9904,-75.0105,3
32.8595,-96.7344,2
32.5844,-97.0572,7
34.47,-118.197,5
4.6429,-74.079,3
39.3954,-120.351,6
52.6304,5.1565,6
32.5575,-97.1315,3
33.1593,-96.8345,2
33.1593,-96.8345,2
32.5865,-97.103,4
42.5475,12.4164,6
44.0548,-121.327,4
32.5738,-97.0508,3
35.785,-78.6735,2
51.569,4.65282,3
32.6879,-96.9278,2
36.4323,-78.356,1
32.6892,-96.9253,1
53.3236,-14.7312,3
51.0592,-114.053,1
51.0592,-114.053,1
35.7868,-78.6712,3
33.5626,-96.9057,3
27.9442,-97.1495,4
32.5577,-97.1342,3
37.8629,-84.6742,5
50.6994,-114.006,5
-41.1331,-71.3507,3
35.7868,-78.6712,3
35.7842,-78.6721,1
-34.31,-57.3531,3
37.8678,-84.666,4
33.5924,-96.9271,4
38.9436,-92.3242,3
35.7841,-78.672,3
32.552,-97.0685,3
50.6917,7.13544,4
50.676,7.2579,3
48.1673,9.47461,4
48.8178,2.46631,3
35.6222,140.069,2
41.325,-73.8247,4
38.2252,-75.1364,6
30.2629,-97.7388,5
-34.3351,-57.3465,2
43.7195,-72.3137,5
51.5691,4.65292,4
52.7157,12.2696,6
52.7158,12.2696,6
50.7738,6.07429,4
41.3107,-73.9092,3
27.5007,-82.6772,5
41.898,-74.1497,3
43.8918,-121.427,6
52.7158,12.2695,6
48.4651,1.85864,6
54.3113,9.96899,6
43.7648,-72.376,4
41.2173,-73.8592,4
41.2073,-73.8931,3
35.7848,-78.6722,3
41.3367,-73.9057,4
41.2073,-73.8931,3
33.3763,-112.036,4
33.3764,-117.251,4
32.5608,-97.0621,2
32.7707,-96.641,4
44.8029,-0.542085,3
39.7041,141.163,2
44.0548,-121.327,1
39.7213,141.108,3
40.7665,-105.493,6
41.3368,-73.9056,4
40.641,-112.289,5
40.0064,-105.274,3
40.0017,-105.307,5
34.6162,-112.449,6
35.0164,135.746,4
39.7049,141.163,2
44.0548,-121.327,4
41.3146,-73.8583,4
43.6953,-72.2811,4
43.7154,-72.3113,5
41.3611,-73.9031,5
43.6903,-72.2214,4
41.3117,-73.8555,3
41.3612,-73.9032,4
40.693,-73.6806,3
38.3806,-78.9682,3
32.5943,-97.0854,1
38.3656,-98.7843,4
30.1465,-98.0169,6
33.3764,-117.251,3
39.9912,-105.319,6
44.0548,-121.327,4
41.1289,-101.709,4
39.5837,-77.0013,2
44.0691,-72.2054,2
43.7195,-72.3137,5
32.9871,-96.7725,1
40.6001,-112.318,4
38.8878,-119.82,6
38.7296,-82.988,4
40.8065,-73.361,2
37.0497,-79.6394,4
32.5825,-97.0492,3
36.2168,-81.6746,4
41.3179,-73.8878,3
41.3346,-73.8752,3
38.729,-82.9886,3
40.7062,-73.3062,3
23.0675,120.046,6
40.014,-105.344,6
39.9571,-100.222,7
43.7548,-72.3633,4
32.598,-97.0523,1
43.7081,-72.2747,3
32.588,-97.0676,1
37.1907,-80.5052,4
38.3821,-78.9767,1
32.6137,-97.0431,2
32.746,-96.9978,4
32.5598,-97.0673,2
32.5454,-97.0931,2
32.5615,-97.0675,3
45.1007,14.1179,6
45.089,14.1288,2
45.1054,14.0942,4
45.1053,14.0905,3
45.0902,14.0737,2
45.1405,14.1671,4
45.1405,14.1671,5
45.0747,14.1662,4
45.0747,14.1662,5
45.0808,14.1182,5
45.1542,14.0753,4
45.1026,14.0369,6
45.1026,14.0369,6
45.1039,14.1173,5
43.7235,-72.3067,3
28.1574,-82.7758,4
38.3762,-78.9677,4
31.9641,-96.3551,5
37.6239,-84.5787,4
32.521,-96.7946,1
32.3572,-96.6513,4
45.0782,14.1617,5
44.9684,14.1221,5
45.1023,14.1012,4
45.0812,14.0977,4
45.0866,14.1527,6
45.1304,14.1016,3
45.108,14.1094,4
45.0903,14.0755,2
45.0838,14.0993,5
45.1069,14.1167,1
45.101,14.0553,5
45.1223,14.1258,4
45.2069,14.1354,1
45.0941,14.1332,2
47.496,-117.573,2
40.3231,-74.1596,4
41.2084,-73.8913,3
55.677,-5.73717,5
32.3293,-96.6253,4
33.9167,-83.3821,3
30.7436,-95.3987,5
46.3091,-79.4608,6
40.266,-74.375,3
40.4315,-74.1003,4
38.8878,-119.82,6
38.3806,-78.9681,3
35.7809,-78.6699,2
44.0548,-121.327,5
35.0728,-111.524,6
35.9948,-78.2139,1
35.2026,-111.664,6
33.4625,-111.911,1
35.3265,-120.491,6
35.3306,-120.492,6
43.757,-71.6882,4
38.381,-78.9652,3
38.7194,-78.7821,6
44.0548,-121.327,4
44.4491,9.69559,1
-46.9006,168.124,6
-46.8938,168.125,6
-46.882,168.131,6
49.2752,-122.736,4
33.4625,-111.911,1
38.377,-78.9688,3
38.3578,-79.0825,6
39.185,-86.5645,2
47.3797,-68.1265,5
47.3702,-68.3262,3
47.3773,-68.1259,5
47.3774,-68.1239,5
28.6581,-17.9154,1
44.0548,-121.327,4
40.2801,-74.0054,2
30.2008,-97.877,3
31.9686,-99.9018,7
35.8189,-96.4447,6
31.9851,-110.972,3
33.1581,-117.351,3
32.0494,-95.9669,6
39.5754,-76.9958,1
47.2798,-122.488,3
31.9851,-110.972,5
36.9531,-120.119,6
44.0548,-121.327,1
47.5683,-2.50979,5
31.9084,-110.994,4
31.9095,-110.983,3
47.2798,-122.488,3
33.2384,-117.338,4
38.729,-82.9887,4
32.5552,-97.1359,3
37.9835,-100.876,4
47.0844,-122.396,2
28.6575,-17.909,4
30.4069,-88.6526,2
40.2811,-74.0096,3
38.729,-82.9889,3
33.1934,-117.272,2
31.9461,-110.976,4
31.969,-110.97,4
32.2654,-110.962,4
32.5592,-97.0602,2
43.2677,-8.31981,2
43.288,-8.27392,2
33.1934,-117.272,1
31.9585,-110.986,2
32.583,-97.0702,3
31.9561,-110.979,3
47.4532,-122.462,2
47.2992,-122.573,2
47.2992,-122.573,2
41.6916,-70.0826,5
43.2677,-8.31981,3
43.2822,-8.3589,3
41.942,-70.6641,1
59.9337,10.9668,5
39.9865,-105.25,3
47.3703,-122.314,2
32.5729,-97.0726,1
32.5769,-97.0534,1
32.5672,-97.0808,1
33.2894,-111.719,1
35.8187,-96.4403,5
32.6736,-97.0362,2
33.3764,-117.251,2
47.3012,-122.565,3
32.5952,-97.1491,1
47.3071,-122.159,5
47.2423,-122.532,1
47.2422,-122.533,1
39.7312,-104.98,2
47.2597,-122.519,2
47.8282,-122.214,2
32.5848,-97.0704,2
32.5849,-97.0702,2
43.2842,-8.35695,2
41.099,-81.2444,1
38.729,-82.9886,3
47.2719,-122.482,1
31.9067,-110.987,4
47.1572,-122.275,1
47.2258,-122.539,3
47.1553,-122.416,3
32.8309,-96.7159,1
47.3511,-122.596,2
47.2581,-122.441,1
47.3702,-122.315,2
43.2842,-8.35696,1
47.3276,-122.67,4
47.3621,-122.6,3
47.3256,-122.353,3
47.1261,-122.549,3
47.2542,-122.443,1
47.256,-122.462,3
47.3505,-122.595,2
47.3505,-122.595,2
47.2529,-122.444,4
39.55,-123.438,6
44.0548,-121.327,4
53.2524,19.4171,2
40.0076,-105.266,2
40.0076,-105.266,2
41.9526,-87.7237,3
37.5386,-89.2567,3
38.7509,-82.9889,5
38.75,-82.9893,3
28.6587,-17.9085,3
32.9523,-80.2552,5
38.883,-77.3028,7
44.0548,-121.327,4
34.6115,-112.452,4
34.6119,-112.451,3
44.0548,-121.327,2
41.8292,-111.85,2
34.618,-112.454,2
44.0548,-121.327,3
33.9787,-112.643,5
38.8637,-77.3011,3
41.7629,-111.711,1
41.2704,-111.964,3
49.3403,10.3246,4
49.3403,10.3246,4
38.6425,-97.5464,6
38.6709,-97.589,4
38.6771,-121.375,3
37.0902,-95.7129,1
33.1434,-117.166,2
28.1574,-82.7758,4
47.1347,-122.296,1
40.4444,-79.9151,3
47.1777,-122.408,3
38.6771,-121.375,3
36.438,140.358,5
35.9929,138.502,6
32.3293,-96.6253,1
40.8061,-77.8685,5
33.2196,-117.377,2
41.908,-87.6292,1
35.0595,-94.2525,3
33.2379,-117.338,3
40.2447,-75.3464,2
43.0255,-85.6269,3
33.2041,-117.337,3
33.625,-117.628,2
26.4785,80.2899,4
44.3506,-79.0435,2
33.1739,-117.327,3
32.5823,-97.0491,4
32.5823,-97.0491,4
38.4642,-121.38,4
20.6787,-103.375,3
37.1958,-93.1645,4
33.1685,-117.138,3
37.4694,-105.87,3
38.6182,-97.5357,4
-8.28651,-35.9843,2
34.9463,-92.5726,6
28.6603,-17.9056,4
28.6603,-17.9056,5
42.8663,-73.7928,1
40.4423,-79.9384,1
33.1325,-117.192,3
41.4494,-71.4951,2
42.2963,-71.693,4
42.2963,-71.693,4
42.2961,-71.6926,3
25.8685,-81.154,6
33.1739,-117.327,2
39.9348,-105.085,3
47.517,-122.368,1
40.2859,-76.6502,3
39.0267,-77.3425,2
47.2893,-122.312,1
39.0916,-77.1849,3
40.2913,-75.3989,2
47.1528,-122.554,3
47.2893,-122.312,1
47.0942,-122.405,3
47.0172,-122.296,3
47.0887,-122.301,3
33.2041,-117.337,1
47.1634,-122.329,1
47.06,-122.312,2
41.9788,-75.602,3
48.2245,11.6757,5
47.1409,-122.344,4
33.3135,-111.828,3
40.006,-105.268,2
40.0017,-105.307,4
40.0088,-105.302,3
40.0088,-105.303,3
39.9558,-105.356,5
40.006,-105.266,1
40.0105,-105.272,1
39.9535,-105.333,5
40.0061,-105.267,2
39.9535,-105.333,5
39.9535,-105.333,5
39.9535,-105.333,4
40.0017,-105.307,1
40.0076,-105.266,2
39.9979,-105.261,2
40.788,-77.8482,3
40.8835,-76.9625,4
28.6989,-81.3081,4
38.6344,-90.0314,1
40.3276,-75.3295,1
47.06,-122.312,2
44.0548,-121.327,4
39.725,-82.2028,2
38.7431,-82.9905,4
26.2913,-80.0935,3
39.9882,-105.256,2
40.0177,-105.282,4
44.9579,7.7275,3
39.9893,-105.241,3
40.2156,-105.256,4
44.0548,-121.327,1
32.0723,-96.4809,4
41.6358,-83.6674,3
41.6358,-83.6674,1
29.953,-95.7317,2
29.9717,-95.6938,2
44.0548,-121.327,2
44.0548,-121.327,1
39.9912,-105.319,3
44.1275,15.243,1
39.9982,-105.252,3
40.2086,-76.9957,2
44.8389,-93.0926,1
40.283,-74.0047,3
48.8361,16.1556,5
35.1127,137.112,3
39.9205,-105.087,1
40.1018,-88.2753,2
52.2264,21.158,1
52.2264,21.158,1
34.1019,-118.705,4
45.1223,26.0851,3
35.9929,138.502,4
33.7038,-95.6402,4
33.7038,-95.6402,4
47.9981,9.47234,6
28.6612,-17.9246,2
27.7722,-82.1496,3
37.7092,-97.1669,2
30.8112,-95.4343,6
28.6168,-17.9034,4
37.3869,-6.54958,3
34.0114,-83.9046,1
35.0888,-84.0379,6
28.0511,-14.3516,6
38.9881,-77.4029,2
35.5535,-82.1799,6
31.7194,-96.1398,4
31.7194,-96.1398,4
31.7193,-96.1396,4
28.6171,-17.903,4
-29.9082,-71.2546,2
56.8202,16.8385,6
32.0335,-96.513,5
-31.1941,-64.466,6
31.0995,-97.3581,3
39.6793,-104.991,1
39.6794,-104.991,1
39.6796,-104.991,3
40.8927,-124.089,4
40.3512,-75.4796,6
44.1608,-88.0944,5
53.6316,17.6189,6
37.482,-97.2417,5
53.7004,17.5743,5
53.6992,17.575,5
56.3888,16.5437,6
32.2454,-96.5103,4
31.6224,-95.5407,4
38.379,34.2877,2
51.9824,5.75983,6
35.7915,-78.7811,4
28.3591,-81.5601,2
51.0184,3.9004,6
32.0123,-96.7034,6
35.7915,-78.7811,4
35.9357,-78.6914,3
56.3889,16.5673,7
50.789,4.82838,6
50.7888,4.82864,6
45.1077,26.3064,3
45.1077,26.3064,2
45.1077,26.3064,1
45.1077,26.3064,2
45.1077,26.3064,2
42.8791,141.861,5
-31.2012,-71.0007,6
41.351,21.5386,2
41.334,21.5547,2
41.3132,21.3486,6
28.6222,77.0781,1
52.2701,-3.57056,6
52.2565,-3.65427,6
38.4658,23.6115,1
35.8293,-78.7773,1
-33.2245,-54.3873,5
-33.2435,-54.3868,2
35.7796,-78.6382,3
35.7796,-78.6382,1
-32.5228,-55.7658,3
40.1733,-105.114,3
40.0069,-105.267,4
52.2297,21.0122,1
35.7911,-78.8988,5
49.2774,-123.07,2
52.6267,18.5257,3
35.7796,-78.6382,4
37.0543,-76.4384,6
35.483,-97.502,3
52.2329,21.2252,3
35.8294,-78.7774,3
35.8276,-78.7722,2
29.679,-85.3643,6
35.8045,-78.7812,1
29.6789,-85.3645,6
43.421,-93.534,2
42.3914,-71.2005,3
45.8072,6.06843,6
48.8149,11.3726,5
52.7593,19.2728,6
46.046,6.34764,4
52.6102,18.6903,5
52.1698,21.2056,2
38.3165,-81.5686,2
41.6192,-93.8206,3
34.6803,137.832,5
35.7082,-78.785,7
35.708,-78.7687,2
35.708,-78.7687,2
35.708,-78.7687,2
35.708,-78.7687,2
52.2297,21.0122,4
52.5436,18.5146,5
41.6324,-87.0873,4
41.643,-87.0674,4
41.6467,-87.0674,5
41.637,-87.0288,4
52.4088,13.2944,6
41.6554,-87.0289,5
41.6775,-87.0091,6
41.6369,-87.0088,5
28.6427,-17.9332,4
41.6673,-86.9953,5
41.6269,-86.9522,5
41.6225,-86.9803,5
41.651,-86.9516,5
56.5519,16.6401,7
41.7013,-86.9499,4
41.6803,-86.8802,4
41.6409,-87.0867,4
41.6322,-87.087,4
36.0972,-115.024,3
39.995,-105.249,4
52.7546,13.0215,6
52.2137,21.2654,3
40.6958,-111.821,2
40.5709,-112.085,3
40.6958,-111.821,2
44.75,26.0167,3
19.8506,-90.5369,3
47.12,6.63245,5
-34.8173,-56.1589,3
40.0057,-105.282,3
32.5775,-97.0916,4
-33.2604,-58.0186,2
32.122,-96.4752,3
33.6874,-111.997,3
39.9144,-76.6122,6
44.9286,26,2
28.5844,77.0452,5
28.5673,76.9578,2
28.6309,77.1014,1
28.6863,77.2218,3
28.6255,77.2261,2
28.6114,77.057,2
52.2297,21.0122,4
39.9563,-105.356,6
39.6562,-104.765,3
39.8979,-105.003,2
33.5751,-111.916,2
32.3137,-96.6319,2
31.7871,-96.7868,6
52.2297,21.0122,5
52.6198,18.5168,2
38.343,-81.6423,3
32.5936,-97.0544,3
39.8622,-105.16,3
32.5557,-97.0823,2
39.8622,-105.16,2
39.8622,-105.16,2
32.5593,-97.0606,3
32.5745,-97.0471,5
-30.0326,-70.7077,5
32.5526,-97.0701,1
32.5711,-97.0558,1
28.6174,77.0931,1
28.6537,-17.9177,1
38.3428,-81.6417,2
38.3498,-81.6326,3
38.3208,-81.5691,4
28.6078,77.0406,3
28.563,77.0461,2
47.5411,11.4386,5
52.2972,21.101,3
28.617,-17.9032,1
-31.6463,-71.1989,5
33.5399,-111.976,2
31.7879,-96.4625,2
20.635,-87.0601,4
20.6367,-87.0626,2
20.6378,-87.0644,3
20.6395,-87.0671,3
20.6402,-87.068,2
20.6406,-87.0687,3
38.0521,-107.303,7
43.1607,-0.469194,6
28.6386,77.1822,3
28.6387,77.1825,3
28.6387,77.1825,2
28.6203,77.0563,2
28.5921,77.0461,2
36.0308,-107.906,5
36.0679,-107.959,5
36.0648,-107.966,5
52.4273,21.6359,5
28.6168,-17.9032,1
52.2249,21.231,1
-31.7753,-70.984,2
-30.742,-71.4112,2
-42.3229,-71.7672,2
-16.4284,-71.5207,3
29.4855,-98.6561,4
33.6241,-111.984,2
31.3503,-96.1478,5
32.0917,-96.5336,1
32.5836,-97.0475,2
38.4604,23.6381,3
52.6267,18.5257,2
45.9541,8.93816,2
47.4031,8.49315,1
29.4854,-98.6561,4
52.2297,21.0122,1
52.6179,18.5302,4
28.459,77.0003,1
52.2137,21.2656,3
52.6743,18.3316,5
53.165,17.7031,2
52.5511,18.499,4
52.6282,18.5274,3
-31.7825,-70.9607,3
53.6999,17.5756,5
52.622,18.5287,1
28.8721,-13.8351,4
28.9229,-13.6678,2
28.8627,-13.8297,2
28.8652,-13.8282,2
28.8652,-13.8282,2
28.8627,-13.8297,2
28.9231,-13.6592,4
28.9405,-13.7072,1
28.9231,-13.6592,2
28.8627,-13.8297,2
28.8647,-13.8273,4
28.8627,-13.8297,3
28.862,-13.7977,3
28.8627,-13.8297,3
28.8627,-13.8297,1
40.1723,-105.113,4
52.6206,18.5222,2
52.622,18.5287,2
52.622,18.5287,2
52.622,18.5287,2
46.4183,0.123628,6
-30.1589,-70.6614,7
-30.1986,-70.6575,7
-30.2789,-70.6775,7
46.8928,7.37391,5
32.3277,-95.2543,2
32.3208,-96.1616,2
52.2137,21.2653,4
52.6389,18.4743,2
52.6581,18.4861,2
45.9995,8.79164,4
28.661,-17.9248,1
28.661,-17.9248,1
45.8492,8.93854,2
28.9585,-13.6917,5
52.1664,21.1833,2
45.9303,8.92281,4
28.6597,-17.9139,3
40.597,22.963,6
28.6598,-17.9139,3
46.3588,16.621,6
46.359,16.6185,7
46.3363,16.6223,7
46.3272,16.5854,6
42.625,-71.4785,5
30.2998,-89.7644,2
40.0123,-105.266,2
52.6932,18.5832,3
-11.9397,-77.0697,3
28.7041,77.1025,3
35.0923,-77.0993,2
35.0924,-77.0993,2
47.6102,20.7282,5
47.6101,20.728,5
38.3527,-81.6595,4
52.5117,21.1772,1
51.1929,22.0651,3
38.3761,34.2755,1
51.5074,-0.127758,1
52.2378,21.0892,4
33.0801,-83.2321,3
33.0874,-83.2354,4
33.0867,-83.2296,3
33.076,-83.2268,3
33.0751,-83.2399,3
30.3001,-89.7642,6
38.0458,23.8585,3
37.9901,23.764,2
-16.3727,-49.499,5
29.4501,-82.2243,5
37.1001,-76.4038,2
52.1715,21.2069,3
37.1004,-76.4039,2
34.7751,-76.906,6
32.2166,-110.82,2
32.9031,-97.109,3
50.8428,11.4403,6
52.6304,5.1565,6
52.6304,5.1564,6
29.2612,-103.776,5
53.6995,17.5759,5
38.3446,-81.6433,1
33.1192,-117.086,3
33.2408,-117.269,3
34.1178,-109.021,5
36.16,-96.0223,3
28.6537,-17.9177,1
42.937,0.141116,6
41.5787,-81.2133,2
41.5787,-81.2133,3
38.8878,-119.82,6
40.0221,-85.9427,5
30.1469,-98.0171,6
45.1849,-92.1781,1
40.1721,-105.113,3
38.1452,-104.925,5
19.364,-99.1831,1
33.1192,-117.086,4
34.1178,-109.021,5
-34.8924,-56.1048,3
